Transaction_ID,Date,Origin_Facility,Destination_City,Vehicle_Type,Route_Type,Distance_KM,Package_Weight_KG,Traffic_Conditions,Carbon_Emission_kgCO2e,Is_Eco_Friendly,Vehicle_Standard,Type,CO2_Intensity_g_km,Traffic_Score,Distance_Cat,Weight_Cat
TRX-5AF7B25D,2025-02-21,Jakarta Fulfillment Center,Deleonmouth,Drone Delivery,Urban Last Mile,13.1,9.2,Low,0.09,1,Drone,Electric,6.870229007633588,1,Urban 10-50km,Medium 5-20kg
TRX-CBF27438,2025-03-13,Makassar Port,Stewartfort,Diesel Van (Euro 4),Mixed Route,149.5,15.4,Normal,43.452,0,Thermal Van,Thermal,290.6488294314381,2,Long-Haul >100km,Medium 5-20kg
TRX-009DA750,2025-05-12,Jakarta Fulfillment Center,Sarahbury,Electric Van (EV),Mixed Route,109.7,25.0,High,5.963,1,Electric Van,Electric,54.35733819507748,3,Long-Haul >100km,Heavy 20-100kg
TRX-0B27BA08,2025-11-20,Semarang Depot,North Davidfurt,Drone Delivery,Urban Last Mile,2.0,13.0,Low,0.015,1,Drone,Electric,7.5,1,Urban <10km,Medium 5-20kg
TRX-E06B80A8,2025-12-13,Surabaya Warehouse,South Thomasmouth,Heavy Truck,Inter-City,394.2,4570.6,Normal,385.468,0,Thermal Truck,Thermal,977.8488077118215,2,Long-Haul >100km,
TRX-5C5B4F31,2025-10-03,Semarang Depot,East Robertfort,Diesel Van (Euro 6),Mixed Route,98.1,28.1,Severe Congestion,29.226,0,Thermal Van,Thermal,297.9204892966361,4,Suburban 50-100km,Heavy 20-100kg
TRX-37B5087D,2025-10-17,Semarang Depot,New Julie,Motorcycle (Courier),Inter-District,29.4,11.9,Normal,2.943,0,Thermal Scooter,Thermal,100.10204081632654,2,Urban 10-50km,Medium 5-20kg
TRX-8266E378,2025-11-12,Jakarta Fulfillment Center,East Sarahport,Drone Delivery,Urban Last Mile,5.4,22.4,Normal,0.049,1,Drone,Electric,9.074074074074073,2,Urban <10km,Heavy 20-100kg
TRX-B7B57277,2025-02-13,Makassar Port,Ashleyburgh,Electric Van (EV),Mixed Route,12.1,3.2,High,0.67,1,Electric Van,Electric,55.371900826446286,3,Urban 10-50km,Light <5kg
TRX-6531F1B0,2025-12-20,Bandung Hub,Lake Juliestad,Drone Delivery,Urban Last Mile,11.5,27.0,Low,0.105,1,Drone,Electric,9.130434782608695,1,Urban 10-50km,Heavy 20-100kg
TRX-DF2278B1,2025-10-22,Bandung Hub,Johnsonchester,Drone Delivery,Urban Last Mile,13.6,19.0,Severe Congestion,0.139,1,Drone,Electric,10.220588235294118,4,Urban 10-50km,Medium 5-20kg
TRX-9B5510EE,2025-02-03,Makassar Port,Cummingsland,Drone Delivery,Urban Last Mile,14.6,29.0,Low,0.157,1,Drone,Electric,10.753424657534246,1,Urban 10-50km,Heavy 20-100kg
TRX-4400AB26,2025-11-20,Medan Distribution,Martinbury,Drone Delivery,Urban Last Mile,10.0,17.1,Normal,0.086,1,Drone,Electric,8.6,2,Urban <10km,Medium 5-20kg
TRX-350D7D21,2025-03-02,Surabaya Warehouse,Gomezfurt,Diesel Van (Euro 4),Mixed Route,96.7,5.1,Low,23.827,0,Thermal Van,Thermal,246.40124095139606,1,Suburban 50-100km,Medium 5-20kg
TRX-8681408A,2025-08-26,Medan Distribution,Port Jessicabury,Heavy Truck,Inter-City,127.6,841.8,Low,112.086,0,Thermal Truck,Thermal,878.4169278996866,1,Long-Haul >100km,Bulk >100kg
TRX-4DCD4042,2025-06-12,Jakarta Fulfillment Center,Amyside,Heavy Truck,Inter-City,297.6,3022.1,Normal,279.983,0,Thermal Truck,Thermal,940.8030913978494,2,Long-Haul >100km,
TRX-72676DF4,2025-06-23,Makassar Port,North Alexandra,Motorcycle (Courier),Inter-District,7.5,7.1,Low,0.668,0,Thermal Scooter,Thermal,89.06666666666666,1,Urban <10km,Medium 5-20kg
TRX-EAE90646,2025-07-06,Medan Distribution,Davidfort,Electric Van (EV),Mixed Route,37.3,12.6,High,1.815,1,Electric Van,Electric,48.65951742627346,3,Urban 10-50km,Medium 5-20kg
TRX-4E81B764,2025-04-22,Medan Distribution,South Neilfort,Drone Delivery,Urban Last Mile,5.6,11.7,Low,0.037,1,Drone,Electric,6.607142857142858,1,Urban <10km,Medium 5-20kg
TRX-A6181CC7,2025-10-26,Medan Distribution,Jamesland,Electric Van (EV),Mixed Route,137.5,23.4,Normal,6.861,1,Electric Van,Electric,49.89818181818182,2,Long-Haul >100km,Heavy 20-100kg
TRX-183A7400,2025-12-22,Surabaya Warehouse,New Melissa,Heavy Truck,Inter-City,592.4,4700.5,High,670.967,0,Thermal Truck,Thermal,1132.6249155975693,3,,
TRX-9FA91884,2025-08-18,Medan Distribution,Smithton,Diesel Van (Euro 4),Mixed Route,49.8,21.6,High,18.051,0,Thermal Van,Thermal,362.46987951807233,3,Urban 10-50km,Heavy 20-100kg
TRX-0FE1EEC7,2025-08-22,Bandung Hub,New Jaymouth,Electric Van (EV),Mixed Route,101.7,15.6,High,4.964,1,Electric Van,Electric,48.8102261553589,3,Long-Haul >100km,Medium 5-20kg
TRX-6AD9B0DE,2025-01-24,Semarang Depot,New Kathy,Motorcycle (Courier),Inter-District,21.7,21.2,High,2.959,0,Thermal Scooter,Thermal,136.3594470046083,3,Urban 10-50km,Heavy 20-100kg
TRX-2119852E,2025-08-05,Jakarta Fulfillment Center,Torresside,Heavy Truck,Inter-City,228.8,2758.7,Low,202.851,0,Thermal Truck,Thermal,886.5865384615385,1,Long-Haul >100km,
TRX-11E27AE2,2025-02-21,Medan Distribution,Michelleland,Heavy Truck,Inter-City,585.0,1083.6,Severe Congestion,814.864,0,Thermal Truck,Thermal,1392.9299145299146,4,,
TRX-52A2BE4F,2025-01-30,Jakarta Fulfillment Center,Jeffreyton,Diesel Van (Euro 6),Mixed Route,140.2,19.3,Low,24.105,0,Thermal Van,Thermal,171.93295292439373,1,Long-Haul >100km,Medium 5-20kg
TRX-03AAB700,2025-05-01,Jakarta Fulfillment Center,New Jenniferhaven,Electric Van (EV),Mixed Route,127.3,10.3,Normal,5.925,1,Electric Van,Electric,46.54359780047133,2,Long-Haul >100km,Medium 5-20kg
TRX-7D99F8C6,2025-12-05,Bandung Hub,Lake Kylefurt,Heavy Truck,Inter-City,374.9,2830.0,Normal,367.216,0,Thermal Truck,Thermal,979.5038676980529,2,Long-Haul >100km,
TRX-6C991DF2,2025-03-19,Surabaya Warehouse,Port Mitchell,Diesel Van (Euro 4),Mixed Route,34.4,9.4,Severe Congestion,14.879,0,Thermal Van,Thermal,432.52906976744185,4,Urban 10-50km,Medium 5-20kg
TRX-DE94E67D,2025-10-02,Semarang Depot,Youngtown,Electric Van (EV),Mixed Route,83.6,28.9,High,4.657,1,Electric Van,Electric,55.705741626794264,3,Suburban 50-100km,Heavy 20-100kg
TRX-7FE61971,2025-12-01,Jakarta Fulfillment Center,East Bethanyville,Diesel Van (Euro 6),Mixed Route,98.5,29.1,Low,15.988,0,Thermal Van,Thermal,162.31472081218274,1,Suburban 50-100km,Heavy 20-100kg
TRX-6D7E18B3,2025-11-28,Makassar Port,North Lukeport,Heavy Truck,Inter-City,258.6,3033.7,Normal,227.602,0,Thermal Truck,Thermal,880.1314771848414,2,Long-Haul >100km,
TRX-8CEFC4CC,2025-10-08,Jakarta Fulfillment Center,Barneschester,Motorcycle (Courier),Inter-District,26.6,15.5,Normal,2.633,0,Thermal Scooter,Thermal,98.98496240601503,2,Urban 10-50km,Medium 5-20kg
TRX-C41B539F,2025-02-23,Medan Distribution,Shawstad,Electric Van (EV),Mixed Route,113.3,5.7,Severe Congestion,5.806,1,Electric Van,Electric,51.24448367166814,4,Long-Haul >100km,Medium 5-20kg
TRX-72F3B406,2025-02-12,Makassar Port,Port Steventown,Diesel Van (Euro 6),Mixed Route,132.1,21.6,Normal,24.043,0,Thermal Van,Thermal,182.00605601816807,2,Long-Haul >100km,Heavy 20-100kg
TRX-A2A7C12F,2025-01-05,Semarang Depot,Campbelltown,Diesel Van (Euro 6),Mixed Route,24.6,5.4,High,6.377,0,Thermal Van,Thermal,259.2276422764227,3,Urban 10-50km,Medium 5-20kg
TRX-FE497B8A,2025-02-10,Bandung Hub,Jonesfurt,Diesel Van (Euro 4),Mixed Route,48.7,14.9,Severe Congestion,20.661,0,Thermal Van,Thermal,424.25051334702255,4,Urban 10-50km,Medium 5-20kg
TRX-AEDA5CFE,2025-07-23,Jakarta Fulfillment Center,East Joshua,Motorcycle (Courier),Inter-District,20.9,27.1,Low,2.042,0,Thermal Scooter,Thermal,97.70334928229664,1,Urban 10-50km,Heavy 20-100kg
TRX-8E3294CE,2025-11-19,Medan Distribution,North Nathanshire,Diesel Van (Euro 4),Mixed Route,136.0,22.0,Low,36.903,0,Thermal Van,Thermal,271.34558823529414,1,Long-Haul >100km,Heavy 20-100kg
TRX-4CB63665,2025-02-07,Surabaya Warehouse,Lake Summerville,Cargo Bicycle,Urban Last Mile,12.3,27.4,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban 10-50km,Heavy 20-100kg
TRX-F436B5C1,2025-09-29,Semarang Depot,New Charles,Cargo Bicycle,Urban Last Mile,2.9,8.0,Severe Congestion,0.0,1,Electric Bike,Electric,0.0,4,Urban <10km,Medium 5-20kg
TRX-CE24E3CA,2025-08-09,Makassar Port,East Dawnmouth,Cargo Bicycle,Urban Last Mile,1.9,28.9,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Heavy 20-100kg
TRX-22CC76A4,2025-12-10,Semarang Depot,Brandonport,Electric Van (EV),Mixed Route,96.6,29.4,High,5.2,1,Electric Van,Electric,53.83022774327122,3,Suburban 50-100km,Heavy 20-100kg
TRX-4C1A35EB,2025-10-15,Bandung Hub,Kingfort,Diesel Van (Euro 6),Mixed Route,57.4,13.9,High,15.052,0,Thermal Van,Thermal,262.22996515679444,3,Suburban 50-100km,Medium 5-20kg
TRX-770119E9,2026-01-03,Jakarta Fulfillment Center,East Andrew,Cargo Bicycle,Urban Last Mile,14.6,23.5,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban 10-50km,Heavy 20-100kg
TRX-AAD3E0C0,2025-10-14,Makassar Port,East Kimberlymouth,Motorcycle (Courier),Inter-District,23.2,15.3,Normal,2.252,0,Thermal Scooter,Thermal,97.06896551724138,2,Urban 10-50km,Medium 5-20kg
TRX-CF53378D,2025-11-24,Semarang Depot,West Richardbury,Motorcycle (Courier),Inter-District,14.7,26.7,High,2.115,0,Thermal Scooter,Thermal,143.87755102040816,3,Urban 10-50km,Heavy 20-100kg
TRX-C47321D9,2025-09-04,Surabaya Warehouse,Port Michael,Cargo Bicycle,Urban Last Mile,3.3,23.2,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban <10km,Heavy 20-100kg
TRX-BEE4FFBD,2025-05-21,Bandung Hub,Josephfort,Diesel Van (Euro 4),Mixed Route,103.3,6.2,Low,26.721,0,Thermal Van,Thermal,258.6737657308809,1,Long-Haul >100km,Medium 5-20kg
TRX-3F0CA41A,2025-12-17,Medan Distribution,South Sean,Diesel Van (Euro 6),Mixed Route,30.2,8.2,High,7.528,0,Thermal Van,Thermal,249.27152317880794,3,Urban 10-50km,Medium 5-20kg
TRX-7CF04E7A,2025-05-16,Surabaya Warehouse,West Heidifurt,Heavy Truck,Inter-City,537.1,1520.4,Normal,451.168,0,Thermal Truck,Thermal,840.0074474027183,2,,
TRX-B4B49A36,2025-09-19,Bandung Hub,Lake Ginaton,Electric Van (EV),Mixed Route,64.9,24.4,High,3.611,1,Electric Van,Electric,55.63944530046224,3,Suburban 50-100km,Heavy 20-100kg
TRX-0D061656,2025-12-26,Surabaya Warehouse,East Stephenland,Diesel Van (Euro 4),Mixed Route,141.8,22.5,Normal,37.362,0,Thermal Van,Thermal,263.48377997179125,2,Long-Haul >100km,Heavy 20-100kg
TRX-B24B54D8,2025-12-07,Jakarta Fulfillment Center,West Rhondaberg,Cargo Bicycle,Urban Last Mile,12.6,23.7,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban 10-50km,Heavy 20-100kg
TRX-593A3070,2025-10-25,Semarang Depot,South John,Cargo Bicycle,Urban Last Mile,5.8,24.4,High,0.0,1,Electric Bike,Electric,0.0,3,Urban <10km,Heavy 20-100kg
TRX-CFB99847,2025-03-24,Jakarta Fulfillment Center,Whitefurt,Electric Van (EV),Mixed Route,149.5,24.7,High,8.55,1,Electric Van,Electric,57.19063545150502,3,Long-Haul >100km,Heavy 20-100kg
TRX-2831A319,2025-08-04,Semarang Depot,Wrightbury,Diesel Van (Euro 6),Mixed Route,42.7,12.9,High,10.731,0,Thermal Van,Thermal,251.31147540983605,3,Urban 10-50km,Medium 5-20kg
TRX-9E47134E,2025-02-10,Semarang Depot,Stephanieton,Diesel Van (Euro 6),Mixed Route,52.5,19.7,High,13.3,0,Thermal Van,Thermal,253.33333333333334,3,Suburban 50-100km,Medium 5-20kg
TRX-5CBAA86C,2025-11-30,Medan Distribution,Adamstad,Electric Van (EV),Mixed Route,60.6,8.4,High,3.253,1,Electric Van,Electric,53.679867986798676,3,Suburban 50-100km,Medium 5-20kg
TRX-60890ACE,2025-06-14,Semarang Depot,Lake Elizabeth,Cargo Bicycle,Urban Last Mile,3.4,3.2,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Light <5kg
TRX-6DCE1572,2025-08-02,Makassar Port,Lake Natashatown,Heavy Truck,Inter-City,454.5,3134.3,Normal,449.541,0,Thermal Truck,Thermal,989.0891089108911,2,Long-Haul >100km,
TRX-971FF378,2025-10-22,Medan Distribution,Lake Danielland,Motorcycle (Courier),Inter-District,16.8,24.9,Normal,1.755,0,Thermal Scooter,Thermal,104.46428571428571,2,Urban 10-50km,Heavy 20-100kg
TRX-BDD2533F,2025-06-14,Surabaya Warehouse,Payneshire,Diesel Van (Euro 6),Mixed Route,76.1,5.3,Normal,14.903,0,Thermal Van,Thermal,195.83442838370567,2,Suburban 50-100km,Medium 5-20kg
TRX-FEA6AC2F,2025-12-03,Medan Distribution,South Sean,Diesel Van (Euro 6),Mixed Route,24.8,11.9,Normal,4.971,0,Thermal Van,Thermal,200.44354838709677,2,Urban 10-50km,Medium 5-20kg
TRX-7BC29559,2025-10-08,Jakarta Fulfillment Center,South Loribury,Drone Delivery,Urban Last Mile,7.7,12.4,Normal,0.058,1,Drone,Electric,7.532467532467532,2,Urban <10km,Medium 5-20kg
TRX-8D2B2474,2025-07-27,Surabaya Warehouse,North Jamesside,Heavy Truck,Inter-City,737.7,4127.5,Normal,643.917,0,Thermal Truck,Thermal,872.8710858072386,2,,
TRX-F3D8A7AB,2025-02-06,Semarang Depot,Raybury,Diesel Van (Euro 6),Mixed Route,17.6,24.0,Low,2.87,0,Thermal Van,Thermal,163.0681818181818,1,Urban 10-50km,Heavy 20-100kg
TRX-616C09F7,2025-08-23,Jakarta Fulfillment Center,Johnborough,Diesel Van (Euro 4),Mixed Route,52.3,13.7,Normal,14.099,0,Thermal Van,Thermal,269.5793499043977,2,Suburban 50-100km,Medium 5-20kg
TRX-3B2D9864,2025-01-29,Bandung Hub,Olsonmouth,Diesel Van (Euro 4),Mixed Route,131.8,14.9,Normal,36.973,0,Thermal Van,Thermal,280.5235204855842,2,Long-Haul >100km,Medium 5-20kg
TRX-1FC70D72,2025-09-10,Jakarta Fulfillment Center,Noahmouth,Cargo Bicycle,Urban Last Mile,4.5,20.0,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Medium 5-20kg
TRX-B5A7981B,2025-10-26,Makassar Port,Josephville,Diesel Van (Euro 4),Mixed Route,54.6,22.0,High,19.98,0,Thermal Van,Thermal,365.9340659340659,3,Suburban 50-100km,Heavy 20-100kg
TRX-63DDA205,2025-12-26,Semarang Depot,Shanetown,Heavy Truck,Inter-City,727.8,850.3,High,807.905,0,Thermal Truck,Thermal,1110.064578180819,3,,Bulk >100kg
TRX-CC1FCF2D,2025-11-17,Bandung Hub,South Susan,Diesel Van (Euro 4),Mixed Route,95.9,28.3,High,34.92,0,Thermal Van,Thermal,364.1293013555787,3,Suburban 50-100km,Heavy 20-100kg
TRX-2508349F,2025-11-07,Medan Distribution,Zacharyport,Electric Van (EV),Mixed Route,69.1,12.8,Normal,3.648,1,Electric Van,Electric,52.79305354558611,2,Suburban 50-100km,Medium 5-20kg
TRX-F32A73E8,2025-12-10,Semarang Depot,Stephentown,Electric Van (EV),Mixed Route,52.4,25.9,High,2.766,1,Electric Van,Electric,52.786259541984734,3,Suburban 50-100km,Heavy 20-100kg
TRX-399DF265,2025-02-06,Bandung Hub,Bobbyview,Heavy Truck,Inter-City,785.3,4756.1,Severe Congestion,1172.789,0,Thermal Truck,Thermal,1493.4279893034509,4,,
TRX-AC1C158E,2025-11-26,Semarang Depot,North Sandra,Diesel Van (Euro 6),Mixed Route,19.8,11.0,Normal,3.787,0,Thermal Van,Thermal,191.26262626262624,2,Urban 10-50km,Medium 5-20kg
TRX-8B1ACA16,2025-06-21,Jakarta Fulfillment Center,Combsside,Diesel Van (Euro 6),Mixed Route,20.2,12.9,High,5.253,0,Thermal Van,Thermal,260.0495049504951,3,Urban 10-50km,Medium 5-20kg
TRX-78F316CE,2025-08-15,Jakarta Fulfillment Center,Davisstad,Cargo Bicycle,Urban Last Mile,4.7,29.2,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban <10km,Heavy 20-100kg
TRX-6882B9C2,2025-09-05,Bandung Hub,Johnhaven,Heavy Truck,Inter-City,274.8,3943.7,High,358.926,0,Thermal Truck,Thermal,1306.1353711790393,3,Long-Haul >100km,
TRX-DA3AA1E6,2025-02-04,Semarang Depot,Fullerborough,Heavy Truck,Inter-City,279.8,1309.7,High,327.397,0,Thermal Truck,Thermal,1170.1107934238742,3,Long-Haul >100km,
TRX-6A65259A,2025-12-14,Jakarta Fulfillment Center,North Rose,Diesel Van (Euro 4),Mixed Route,34.5,11.7,High,12.221,0,Thermal Van,Thermal,354.231884057971,3,Urban 10-50km,Medium 5-20kg
TRX-4DC9AAE6,2025-09-28,Makassar Port,Brianfurt,Cargo Bicycle,Urban Last Mile,14.0,11.3,High,0.0,1,Electric Bike,Electric,0.0,3,Urban 10-50km,Medium 5-20kg
TRX-D17E430E,2025-11-29,Surabaya Warehouse,Jacksonstad,Motorcycle (Courier),Inter-District,9.7,6.9,Severe Congestion,1.465,0,Thermal Scooter,Thermal,151.03092783505156,4,Urban <10km,Medium 5-20kg
TRX-8067371B,2025-07-11,Bandung Hub,North David,Diesel Van (Euro 6),Mixed Route,24.7,4.0,Normal,4.98,0,Thermal Van,Thermal,201.61943319838056,2,Urban 10-50km,Light <5kg
TRX-E4089DB5,2025-03-06,Surabaya Warehouse,Cookchester,Cargo Bicycle,Urban Last Mile,12.2,24.8,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban 10-50km,Heavy 20-100kg
TRX-7C2551BF,2025-03-15,Makassar Port,Garyberg,Diesel Van (Euro 4),Mixed Route,23.4,29.1,Low,5.479,0,Thermal Van,Thermal,234.14529914529916,1,Urban 10-50km,Heavy 20-100kg
TRX-C3A8564A,2025-08-14,Makassar Port,Matthewberg,Electric Van (EV),Mixed Route,137.9,23.0,Normal,6.931,1,Electric Van,Electric,50.2610587382161,2,Long-Haul >100km,Heavy 20-100kg
TRX-B75DB424,2025-03-04,Surabaya Warehouse,Bobbyport,Diesel Van (Euro 6),Mixed Route,99.7,11.3,Normal,21.092,0,Thermal Van,Thermal,211.55466399197593,2,Suburban 50-100km,Medium 5-20kg
TRX-396690E7,2025-08-22,Medan Distribution,New Ronaldtown,Drone Delivery,Urban Last Mile,1.8,16.7,Severe Congestion,0.016,1,Drone,Electric,8.88888888888889,4,Urban <10km,Medium 5-20kg
TRX-76F793F3,2025-04-26,Semarang Depot,North Angela,Electric Van (EV),Mixed Route,50.3,21.9,High,2.628,1,Electric Van,Electric,52.246520874751496,3,Suburban 50-100km,Heavy 20-100kg
TRX-9CE73A67,2025-11-10,Bandung Hub,North Kellymouth,Diesel Van (Euro 6),Mixed Route,17.3,26.3,High,4.673,0,Thermal Van,Thermal,270.11560693641616,3,Urban 10-50km,Heavy 20-100kg
TRX-CE4DC409,2025-02-01,Bandung Hub,West Aaronside,Drone Delivery,Urban Last Mile,1.5,22.0,High,0.015,1,Drone,Electric,10.0,3,Urban <10km,Heavy 20-100kg
TRX-AF9E5291,2025-06-23,Surabaya Warehouse,New Laura,Diesel Van (Euro 4),Mixed Route,91.6,16.8,High,34.161,0,Thermal Van,Thermal,372.9366812227074,3,Suburban 50-100km,Medium 5-20kg
TRX-074A4B1D,2025-03-19,Medan Distribution,Timothyberg,Heavy Truck,Inter-City,677.8,1745.6,High,868.518,0,Thermal Truck,Thermal,1281.3779876069639,3,,
TRX-C50E3FC0,2025-11-15,Semarang Depot,Beardborough,Motorcycle (Courier),Inter-District,20.8,4.6,Normal,2.142,0,Thermal Scooter,Thermal,102.98076923076923,2,Urban 10-50km,Light <5kg
TRX-5AA76B1E,2025-11-02,Makassar Port,North Amberhaven,Heavy Truck,Inter-City,285.0,4680.9,Severe Congestion,419.935,0,Thermal Truck,Thermal,1473.4561403508771,4,Long-Haul >100km,
TRX-922719A8,2025-02-18,Bandung Hub,Nathanshire,Electric Van (EV),Mixed Route,97.4,28.1,Normal,4.872,1,Electric Van,Electric,50.020533880903486,2,Suburban 50-100km,Heavy 20-100kg
TRX-7AE1CB46,2025-07-16,Semarang Depot,New Rebeccaberg,Diesel Van (Euro 6),Mixed Route,144.1,9.0,High,34.091,0,Thermal Van,Thermal,236.57876474670368,3,Long-Haul >100km,Medium 5-20kg
TRX-B2F06737,2025-09-23,Jakarta Fulfillment Center,East Tonyaland,Motorcycle (Courier),Inter-District,25.8,25.9,Normal,2.667,0,Thermal Scooter,Thermal,103.37209302325581,2,Urban 10-50km,Heavy 20-100kg
TRX-C55E90E5,2025-04-03,Makassar Port,South Matthewmouth,Electric Van (EV),Mixed Route,55.0,3.8,High,2.996,1,Electric Van,Electric,54.472727272727276,3,Suburban 50-100km,Light <5kg
TRX-2B7146AD,2025-03-09,Makassar Port,North Sherry,Diesel Van (Euro 4),Mixed Route,26.5,10.7,Normal,7.904,0,Thermal Van,Thermal,298.2641509433962,2,Urban 10-50km,Medium 5-20kg
TRX-0A9F8ADB,2025-09-19,Makassar Port,Juarezborough,Electric Van (EV),Mixed Route,143.3,22.7,High,7.785,1,Electric Van,Electric,54.326587578506626,3,Long-Haul >100km,Heavy 20-100kg
TRX-43962C8F,2025-10-16,Jakarta Fulfillment Center,Hamiltonborough,Heavy Truck,Inter-City,220.8,3651.0,High,264.785,0,Thermal Truck,Thermal,1199.2074275362318,3,Long-Haul >100km,
TRX-BB5941F1,2025-04-29,Semarang Depot,Port Toniborough,Heavy Truck,Inter-City,228.5,824.5,Normal,206.728,0,Thermal Truck,Thermal,904.7177242888403,2,Long-Haul >100km,Bulk >100kg
TRX-545EDF7E,2025-10-22,Surabaya Warehouse,Port Victoria,Cargo Bicycle,Urban Last Mile,2.7,27.9,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Heavy 20-100kg
TRX-418323C5,2025-05-12,Surabaya Warehouse,Jonathanmouth,Diesel Van (Euro 4),Mixed Route,28.2,22.3,Low,7.391,0,Thermal Van,Thermal,262.0921985815603,1,Urban 10-50km,Heavy 20-100kg
TRX-A3906BA5,2025-12-16,Medan Distribution,South Matthew,Drone Delivery,Urban Last Mile,2.5,13.1,Normal,0.02,1,Drone,Electric,8.0,2,Urban <10km,Medium 5-20kg
TRX-56A5697F,2025-05-19,Medan Distribution,Taylorside,Diesel Van (Euro 6),Mixed Route,90.5,24.9,High,23.069,0,Thermal Van,Thermal,254.9060773480663,3,Suburban 50-100km,Heavy 20-100kg
TRX-BAFF8D21,2025-08-09,Medan Distribution,Torresfort,Diesel Van (Euro 6),Mixed Route,23.2,1.7,Severe Congestion,6.777,0,Thermal Van,Thermal,292.11206896551727,4,Urban 10-50km,Light <5kg
TRX-A1BD2CFC,2025-06-24,Bandung Hub,South Gailport,Electric Van (EV),Mixed Route,95.0,14.2,Low,4.698,1,Electric Van,Electric,49.45263157894737,1,Suburban 50-100km,Medium 5-20kg
TRX-BB249668,2025-12-07,Bandung Hub,Matthewfurt,Diesel Van (Euro 4),Mixed Route,81.8,28.2,Low,22.091,0,Thermal Van,Thermal,270.06112469437653,1,Suburban 50-100km,Heavy 20-100kg
TRX-E3EE8CE1,2025-03-08,Jakarta Fulfillment Center,North Abigailmouth,Motorcycle (Courier),Inter-District,24.2,1.3,Normal,2.05,0,Thermal Scooter,Thermal,84.7107438016529,2,Urban 10-50km,Light <5kg
TRX-7222A2B6,2025-08-24,Bandung Hub,Anthonymouth,Diesel Van (Euro 6),Mixed Route,116.6,17.6,Normal,21.634,0,Thermal Van,Thermal,185.54030874785593,2,Long-Haul >100km,Medium 5-20kg
TRX-FFDF2653,2025-05-16,Bandung Hub,Buchananside,Diesel Van (Euro 4),Mixed Route,137.7,1.6,Normal,37.794,0,Thermal Van,Thermal,274.4662309368192,2,Long-Haul >100km,Light <5kg
TRX-CC419261,2025-08-07,Bandung Hub,West Robertburgh,Cargo Bicycle,Urban Last Mile,6.3,8.3,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Medium 5-20kg
TRX-37522A16,2025-12-28,Medan Distribution,Tracymouth,Electric Van (EV),Mixed Route,69.2,15.4,High,3.665,1,Electric Van,Electric,52.96242774566474,3,Suburban 50-100km,Medium 5-20kg
TRX-ED22791C,2025-01-22,Semarang Depot,Bradleymouth,Cargo Bicycle,Urban Last Mile,13.7,4.7,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban 10-50km,Light <5kg
TRX-C9E61FAD,2025-07-13,Semarang Depot,East Dianestad,Heavy Truck,Inter-City,311.4,1382.8,Low,253.031,0,Thermal Truck,Thermal,812.5594091201028,1,Long-Haul >100km,
TRX-91F73B17,2025-11-03,Semarang Depot,North Michael,Diesel Van (Euro 6),Mixed Route,103.5,27.0,High,25.515,0,Thermal Van,Thermal,246.52173913043478,3,Long-Haul >100km,Heavy 20-100kg
TRX-7605D539,2025-01-17,Makassar Port,Gutierrezville,Diesel Van (Euro 4),Mixed Route,70.8,2.6,Normal,18.356,0,Thermal Van,Thermal,259.26553672316385,2,Suburban 50-100km,Light <5kg
TRX-18D7E17C,2025-05-18,Semarang Depot,Port Jenniferstad,Heavy Truck,Inter-City,359.3,1655.0,High,403.644,0,Thermal Truck,Thermal,1123.4177567492345,3,Long-Haul >100km,
TRX-A825202F,2025-10-31,Jakarta Fulfillment Center,East Melinda,Drone Delivery,Urban Last Mile,11.0,5.3,Low,0.069,1,Drone,Electric,6.2727272727272725,1,Urban 10-50km,Medium 5-20kg
TRX-08C36636,2025-05-11,Semarang Depot,North Georgeside,Heavy Truck,Inter-City,100.7,2376.5,Normal,86.791,0,Thermal Truck,Thermal,861.8768619662363,2,Long-Haul >100km,
TRX-90E12655,2025-03-29,Surabaya Warehouse,Meganshire,Cargo Bicycle,Urban Last Mile,12.6,22.6,High,0.0,1,Electric Bike,Electric,0.0,3,Urban 10-50km,Heavy 20-100kg
TRX-73B1F4E3,2025-07-10,Medan Distribution,Harrellmouth,Cargo Bicycle,Urban Last Mile,6.1,8.0,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban <10km,Medium 5-20kg
